,quantity,date,region,Sales
5209,488,2021-08-31,south,2440.0
5210,433,2021-08-31,east,2165.0
5211,436,2021-08-31,west,2180.0
5212,466,2021-09-01,north,2330.0
5213,448,2021-09-01,south,2240.0
5214,424,2021-09-01,east,2120.0
5215,499,2021-09-01,west,2495.0
5216,416,2021-09-02,north,2080.0
5217,483,2021-09-02,south,2415.0
5218,417,2021-09-02,east,2085.0
5219,480,2021-09-02,west,2400.0
5220,451,2021-09-03,north,2255.0
5221,449,2021-09-03,south,2245.0
5222,404,2021-09-03,east,2020.0
5223,454,2021-09-03,west,2270.0
5224,479,2021-09-04,north,2395.0
5225,433,2021-09-04,south,2165.0
5226,404,2021-09-04,east,2020.0
5227,427,2021-09-04,west,2135.0
5228,466,2021-09-05,north,2330.0
5229,458,2021-09-05,south,2290.0
5230,409,2021-09-05,east,2045.0
5231,451,2021-09-05,west,2255.0
5232,469,2021-09-06,north,2345.0
5233,437,2021-09-06,south,2185.0
5234,467,2021-09-06,east,2335.0
5235,460,2021-09-06,west,2300.0
5236,408,2021-09-07,north,2040.0
5237,411,2021-09-07,south,2055.0
5238,454,2021-09-07,east,2270.0
5239,467,2021-09-07,west,2335.0
5240,485,2021-09-08,north,2425.0
5241,489,2021-09-08,south,2445.0
5242,496,2021-09-08,east,2480.0
5243,496,2021-09-08,west,2480.0
5244,400,2021-09-09,north,2000.0
5245,415,2021-09-09,south,2075.0
5246,469,2021-09-09,east,2345.0
5247,449,2021-09-09,west,2245.0
5248,414,2021-09-10,north,2070.0
5249,473,2021-09-10,south,2365.0
5250,403,2021-09-10,east,2015.0
5251,475,2021-09-10,west,2375.0
5252,454,2021-09-11,north,2270.0
5253,403,2021-09-11,south,2015.0
5254,400,2021-09-11,east,2000.0
5255,459,2021-09-11,west,2295.0
5256,487,2021-09-12,north,2435.0
5257,497,2021-09-12,south,2485.0
5258,490,2021-09-12,east,2450.0
5259,441,2021-09-12,west,2205.0
5260,483,2021-09-13,north,2415.0
5261,488,2021-09-13,south,2440.0
5262,498,2021-09-13,east,2490.0
5263,483,2021-09-13,west,2415.0
5264,452,2021-09-14,north,2260.0
5265,477,2021-09-14,south,2385.0
5266,456,2021-09-14,east,2280.0
5267,442,2021-09-14,west,2210.0
5268,414,2021-09-15,north,2070.0
5269,421,2021-09-15,south,2105.0
5270,485,2021-09-15,east,2425.0
5271,453,2021-09-15,west,2265.0
5272,438,2021-09-16,north,2190.0
5273,422,2021-09-16,south,2110.0
5274,423,2021-09-16,east,2115.0
5275,491,2021-09-16,west,2455.0
5276,454,2021-09-17,north,2270.0
5277,470,2021-09-17,south,2350.0
5278,473,2021-09-17,east,2365.0
5279,454,2021-09-17,west,2270.0
5280,440,2021-09-18,north,2200.0
5281,500,2021-09-18,south,2500.0
5282,485,2021-09-18,east,2425.0
5283,458,2021-09-18,west,2290.0
5284,492,2021-09-19,north,2460.0
5285,437,2021-09-19,south,2185.0
5286,478,2021-09-19,east,2390.0
5287,435,2021-09-19,west,2175.0
5288,496,2021-09-20,north,2480.0
5289,477,2021-09-20,south,2385.0
5290,430,2021-09-20,east,2150.0
5291,445,2021-09-20,west,2225.0
5292,479,2021-09-21,north,2395.0
5293,479,2021-09-21,south,2395.0
5294,489,2021-09-21,east,2445.0
5295,459,2021-09-21,west,2295.0
5296,457,2021-09-22,north,2285.0
5297,419,2021-09-22,south,2095.0
5298,462,2021-09-22,east,2310.0
5299,424,2021-09-22,west,2120.0
5300,415,2021-09-23,north,2075.0
5301,478,2021-09-23,south,2390.0
5302,497,2021-09-23,east,2485.0
5303,495,2021-09-23,west,2475.0
5304,445,2021-09-24,north,2225.0
5305,465,2021-09-24,south,2325.0
5306,439,2021-09-24,east,2195.0
5307,482,2021-09-24,west,2410.0
5308,457,2021-09-25,north,2285.0
5309,400,2021-09-25,south,2000.0
5310,469,2021-09-25,east,2345.0
5311,480,2021-09-25,west,2400.0
5312,452,2021-09-26,north,2260.0
5313,460,2021-09-26,south,2300.0
5314,430,2021-09-26,east,2150.0
5315,440,2021-09-26,west,2200.0
5316,428,2021-09-27,north,2140.0
5317,473,2021-09-27,south,2365.0
5318,418,2021-09-27,east,2090.0
5319,423,2021-09-27,west,2115.0
5320,414,2021-09-28,north,2070.0
5321,417,2021-09-28,south,2085.0
5322,487,2021-09-28,east,2435.0
5323,423,2021-09-28,west,2115.0
5324,468,2021-09-29,north,2340.0
5325,445,2021-09-29,south,2225.0
5326,428,2021-09-29,east,2140.0
5327,448,2021-09-29,west,2240.0
5328,400,2021-09-30,north,2000.0
5329,435,2021-09-30,south,2175.0
5330,404,2021-09-30,east,2020.0
5331,485,2021-09-30,west,2425.0
5332,470,2021-10-01,north,2350.0
5333,443,2021-10-01,south,2215.0
5334,469,2021-10-01,east,2345.0
5335,472,2021-10-01,west,2360.0
5336,474,2021-10-02,north,2370.0
5337,436,2021-10-02,south,2180.0
5338,400,2021-10-02,east,2000.0
5339,447,2021-10-02,west,2235.0
5340,411,2021-10-03,north,2055.0
5341,453,2021-10-03,south,2265.0
5342,433,2021-10-03,east,2165.0
5343,433,2021-10-03,west,2165.0
5344,427,2021-10-04,north,2135.0
5345,479,2021-10-04,south,2395.0
5346,448,2021-10-04,east,2240.0
5347,459,2021-10-04,west,2295.0
5348,485,2021-10-05,north,2425.0
5349,451,2021-10-05,south,2255.0
5350,429,2021-10-05,east,2145.0
5351,400,2021-10-05,west,2000.0
5352,418,2021-10-06,north,2090.0
5353,478,2021-10-06,south,2390.0
5354,424,2021-10-06,east,2120.0
5355,481,2021-10-06,west,2405.0
5356,474,2021-10-07,north,2370.0
5357,416,2021-10-07,south,2080.0
5358,432,2021-10-07,east,2160.0
5359,454,2021-10-07,west,2270.0
5360,491,2021-10-08,north,2455.0
5361,472,2021-10-08,south,2360.0
5362,417,2021-10-08,east,2085.0
5363,409,2021-10-08,west,2045.0
5364,452,2021-10-09,north,2260.0
5365,460,2021-10-09,south,2300.0
5366,413,2021-10-09,east,2065.0
5367,405,2021-10-09,west,2025.0
5368,480,2021-10-10,north,2400.0
5369,451,2021-10-10,south,2255.0
5370,467,2021-10-10,east,2335.0
5371,492,2021-10-10,west,2460.0
5372,424,2021-10-11,north,2120.0
5373,446,2021-10-11,south,2230.0
5374,439,2021-10-11,east,2195.0
5375,441,2021-10-11,west,2205.0
5376,421,2021-10-12,north,2105.0
5377,421,2021-10-12,south,2105.0
5378,413,2021-10-12,east,2065.0
5379,401,2021-10-12,west,2005.0
5380,441,2021-10-13,north,2205.0
5381,499,2021-10-13,south,2495.0
5382,425,2021-10-13,east,2125.0
5383,482,2021-10-13,west,2410.0
5384,464,2021-10-14,north,2320.0
5385,402,2021-10-14,south,2010.0
5386,466,2021-10-14,east,2330.0
5387,455,2021-10-14,west,2275.0
5388,461,2021-10-15,north,2305.0
5389,485,2021-10-15,south,2425.0
5390,462,2021-10-15,east,2310.0
5391,418,2021-10-15,west,2090.0
5392,497,2021-10-16,north,2485.0
5393,483,2021-10-16,south,2415.0
5394,479,2021-10-16,east,2395.0
5395,418,2021-10-16,west,2090.0
5396,402,2021-10-17,north,2010.0
5397,417,2021-10-17,south,2085.0
5398,450,2021-10-17,east,2250.0
5399,490,2021-10-17,west,2450.0
5400,446,2021-10-18,north,2230.0
5401,462,2021-10-18,south,2310.0
5402,401,2021-10-18,east,2005.0
5403,405,2021-10-18,west,2025.0
5404,417,2021-10-19,north,2085.0
5405,455,2021-10-19,south,2275.0
5406,444,2021-10-19,east,2220.0
5407,479,2021-10-19,west,2395.0
5408,414,2021-10-20,north,2070.0
5409,442,2021-10-20,south,2210.0
5410,458,2021-10-20,east,2290.0
5411,476,2021-10-20,west,2380.0
5412,495,2021-10-21,north,2475.0
5413,435,2021-10-21,south,2175.0
5414,403,2021-10-21,east,2015.0
5415,423,2021-10-21,west,2115.0
5416,406,2021-10-22,north,2030.0
5417,480,2021-10-22,south,2400.0
5418,436,2021-10-22,east,2180.0
5419,469,2021-10-22,west,2345.0
5420,497,2021-10-23,north,2485.0
5421,445,2021-10-23,south,2225.0
5422,419,2021-10-23,east,2095.0
5423,470,2021-10-23,west,2350.0
5424,463,2021-10-24,north,2315.0
5425,431,2021-10-24,south,2155.0
5426,461,2021-10-24,east,2305.0
5427,450,2021-10-24,west,2250.0
5428,494,2021-10-25,north,2470.0
5429,427,2021-10-25,south,2135.0
5430,451,2021-10-25,east,2255.0
5431,454,2021-10-25,west,2270.0
5432,482,2021-10-26,north,2410.0
5433,498,2021-10-26,south,2490.0
5434,450,2021-10-26,east,2250.0
5435,444,2021-10-26,west,2220.0
5436,429,2021-10-27,north,2145.0
5437,429,2021-10-27,south,2145.0
5438,490,2021-10-27,east,2450.0
5439,418,2021-10-27,west,2090.0
5440,433,2021-10-28,north,2165.0
5441,471,2021-10-28,south,2355.0
5442,463,2021-10-28,east,2315.0
5443,460,2021-10-28,west,2300.0
5444,445,2021-10-29,north,2225.0
5445,435,2021-10-29,south,2175.0
5446,487,2021-10-29,east,2435.0
5447,407,2021-10-29,west,2035.0
5448,486,2021-10-30,north,2430.0
5449,436,2021-10-30,south,2180.0
5450,412,2021-10-30,east,2060.0
5451,494,2021-10-30,west,2470.0
5452,480,2021-10-31,north,2400.0
5453,444,2021-10-31,south,2220.0
5454,479,2021-10-31,east,2395.0
5455,424,2021-10-31,west,2120.0
5456,416,2021-11-01,north,2080.0
5457,489,2021-11-01,south,2445.0
5458,483,2021-11-01,east,2415.0
5459,471,2021-11-01,west,2355.0
5460,481,2021-11-02,north,2405.0
5461,424,2021-11-02,south,2120.0
5462,439,2021-11-02,east,2195.0
5463,405,2021-11-02,west,2025.0
5464,461,2021-11-03,north,2305.0
5465,407,2021-11-03,south,2035.0
5466,417,2021-11-03,east,2085.0
5467,457,2021-11-03,west,2285.0
5468,441,2021-11-04,north,2205.0
5469,431,2021-11-04,south,2155.0
5470,421,2021-11-04,east,2105.0
5471,417,2021-11-04,west,2085.0
5472,495,2021-11-05,north,2475.0
5473,485,2021-11-05,south,2425.0
5474,466,2021-11-05,east,2330.0
5475,441,2021-11-05,west,2205.0
5476,447,2021-11-06,north,2235.0
5477,410,2021-11-06,south,2050.0
5478,491,2021-11-06,east,2455.0
5479,413,2021-11-06,west,2065.0
5480,442,2021-11-07,north,2210.0
5481,413,2021-11-07,south,2065.0
5482,443,2021-11-07,east,2215.0
5483,455,2021-11-07,west,2275.0
5484,401,2021-11-08,north,2005.0
5485,424,2021-11-08,south,2120.0
5486,428,2021-11-08,east,2140.0
5487,452,2021-11-08,west,2260.0
5488,433,2021-11-09,north,2165.0
5489,400,2021-11-09,south,2000.0
5490,487,2021-11-09,east,2435.0
5491,450,2021-11-09,west,2250.0
5492,497,2021-11-10,north,2485.0
5493,418,2021-11-10,south,2090.0
5494,405,2021-11-10,east,2025.0
5495,473,2021-11-10,west,2365.0
5496,430,2021-11-11,north,2150.0
5497,432,2021-11-11,south,2160.0
5498,407,2021-11-11,east,2035.0
5499,489,2021-11-11,west,2445.0
5500,470,2021-11-12,north,2350.0
5501,426,2021-11-12,south,2130.0
5502,409,2021-11-12,east,2045.0
5503,498,2021-11-12,west,2490.0
5504,463,2021-11-13,north,2315.0
5505,442,2021-11-13,south,2210.0
5506,469,2021-11-13,east,2345.0
5507,457,2021-11-13,west,2285.0
5508,445,2021-11-14,north,2225.0
5509,438,2021-11-14,south,2190.0
5510,499,2021-11-14,east,2495.0
5511,497,2021-11-14,west,2485.0
5512,421,2021-11-15,north,2105.0
5513,485,2021-11-15,south,2425.0
5514,431,2021-11-15,east,2155.0
5515,499,2021-11-15,west,2495.0
5516,497,2021-11-16,north,2485.0
5517,445,2021-11-16,south,2225.0
5518,463,2021-11-16,east,2315.0
5519,460,2021-11-16,west,2300.0
5520,433,2021-11-17,north,2165.0
5521,448,2021-11-17,south,2240.0
5522,458,2021-11-17,east,2290.0
5523,405,2021-11-17,west,2025.0
5524,416,2021-11-18,north,2080.0
5525,465,2021-11-18,south,2325.0
5526,421,2021-11-18,east,2105.0
5527,449,2021-11-18,west,2245.0
5528,436,2021-11-19,north,2180.0
5529,436,2021-11-19,south,2180.0
5530,469,2021-11-19,east,2345.0
5531,487,2021-11-19,west,2435.0
5532,498,2021-11-20,north,2490.0
5533,432,2021-11-20,south,2160.0
5534,492,2021-11-20,east,2460.0
5535,408,2021-11-20,west,2040.0
5536,402,2021-11-21,north,2010.0
5537,488,2021-11-21,south,2440.0
5538,438,2021-11-21,east,2190.0
5539,473,2021-11-21,west,2365.0
5540,429,2021-11-22,north,2145.0
5541,484,2021-11-22,south,2420.0
5542,440,2021-11-22,east,2200.0
5543,415,2021-11-22,west,2075.0
5544,415,2021-11-23,north,2075.0
5545,490,2021-11-23,south,2450.0
5546,456,2021-11-23,east,2280.0
5547,444,2021-11-23,west,2220.0
5548,482,2021-11-24,north,2410.0
5549,403,2021-11-24,south,2015.0
5550,404,2021-11-24,east,2020.0
5551,412,2021-11-24,west,2060.0
5552,482,2021-11-25,north,2410.0
5553,497,2021-11-25,south,2485.0
5554,489,2021-11-25,east,2445.0
5555,457,2021-11-25,west,2285.0
5556,498,2021-11-26,north,2490.0
5557,443,2021-11-26,south,2215.0
5558,403,2021-11-26,east,2015.0
5559,414,2021-11-26,west,2070.0
5560,434,2021-11-27,north,2170.0
5561,447,2021-11-27,south,2235.0
5562,429,2021-11-27,east,2145.0
5563,474,2021-11-27,west,2370.0
5564,407,2021-11-28,north,2035.0
5565,467,2021-11-28,south,2335.0
5566,478,2021-11-28,east,2390.0
5567,500,2021-11-28,west,2500.0
5568,436,2021-11-29,north,2180.0
5569,499,2021-11-29,south,2495.0
5570,434,2021-11-29,east,2170.0
5571,455,2021-11-29,west,2275.0
5572,453,2021-11-30,north,2265.0
5573,407,2021-11-30,south,2035.0
5574,496,2021-11-30,east,2480.0
5575,478,2021-11-30,west,2390.0
5576,483,2021-12-01,north,2415.0
5577,455,2021-12-01,south,2275.0
5578,420,2021-12-01,east,2100.0
5579,421,2021-12-01,west,2105.0
5580,466,2021-12-02,north,2330.0
5581,434,2021-12-02,south,2170.0
5582,492,2021-12-02,east,2460.0
5583,440,2021-12-02,west,2200.0
5584,445,2021-12-03,north,2225.0
5585,470,2021-12-03,south,2350.0
5586,425,2021-12-03,east,2125.0
5587,449,2021-12-03,west,2245.0
5588,405,2021-12-04,north,2025.0
5589,402,2021-12-04,south,2010.0
5590,401,2021-12-04,east,2005.0
5591,491,2021-12-04,west,2455.0
5592,426,2021-12-05,north,2130.0
5593,489,2021-12-05,south,2445.0
5594,438,2021-12-05,east,2190.0
5595,453,2021-12-05,west,2265.0
5596,476,2021-12-06,north,2380.0
5597,447,2021-12-06,south,2235.0
5598,440,2021-12-06,east,2200.0
5599,440,2021-12-06,west,2200.0
5600,418,2021-12-07,north,2090.0
5601,433,2021-12-07,south,2165.0
5602,460,2021-12-07,east,2300.0
5603,480,2021-12-07,west,2400.0
5604,427,2021-12-08,north,2135.0
5605,463,2021-12-08,south,2315.0
5606,475,2021-12-08,east,2375.0
5607,416,2021-12-08,west,2080.0
5608,454,2021-12-09,north,2270.0
5609,486,2021-12-09,south,2430.0
5610,467,2021-12-09,east,2335.0
5611,413,2021-12-09,west,2065.0
5612,447,2021-12-10,north,2235.0
5613,475,2021-12-10,south,2375.0
5614,480,2021-12-10,east,2400.0
5615,461,2021-12-10,west,2305.0
5616,462,2021-12-11,north,2310.0
5617,431,2021-12-11,south,2155.0
5618,487,2021-12-11,east,2435.0
5619,433,2021-12-11,west,2165.0
5620,445,2021-12-12,north,2225.0
5621,411,2021-12-12,south,2055.0
5622,447,2021-12-12,east,2235.0
5623,459,2021-12-12,west,2295.0
5624,408,2021-12-13,north,2040.0
5625,464,2021-12-13,south,2320.0
5626,422,2021-12-13,east,2110.0
5627,436,2021-12-13,west,2180.0
5628,472,2021-12-14,north,2360.0
5629,484,2021-12-14,south,2420.0
5630,474,2021-12-14,east,2370.0
5631,467,2021-12-14,west,2335.0
5632,497,2021-12-15,north,2485.0
5633,499,2021-12-15,south,2495.0
5634,473,2021-12-15,east,2365.0
5635,431,2021-12-15,west,2155.0
5636,477,2021-12-16,north,2385.0
5637,477,2021-12-16,south,2385.0
5638,487,2021-12-16,east,2435.0
5639,458,2021-12-16,west,2290.0
5640,442,2021-12-17,north,2210.0
5641,417,2021-12-17,south,2085.0
5642,418,2021-12-17,east,2090.0
5643,474,2021-12-17,west,2370.0
5644,429,2021-12-18,north,2145.0
5645,442,2021-12-18,south,2210.0
5646,476,2021-12-18,east,2380.0
5647,491,2021-12-18,west,2455.0
5648,454,2021-12-19,north,2270.0
5649,408,2021-12-19,south,2040.0
5650,436,2021-12-19,east,2180.0
5651,500,2021-12-19,west,2500.0
5652,423,2021-12-20,north,2115.0
5653,465,2021-12-20,south,2325.0
5654,450,2021-12-20,east,2250.0
5655,436,2021-12-20,west,2180.0
5656,466,2021-12-21,north,2330.0
5657,415,2021-12-21,south,2075.0
5658,471,2021-12-21,east,2355.0
5659,471,2021-12-21,west,2355.0
5660,441,2021-12-22,north,2205.0
5661,431,2021-12-22,south,2155.0
5662,402,2021-12-22,east,2010.0
5663,401,2021-12-22,west,2005.0
5664,482,2021-12-23,north,2410.0
5665,453,2021-12-23,south,2265.0
5666,441,2021-12-23,east,2205.0
5667,423,2021-12-23,west,2115.0
5668,410,2021-12-24,north,2050.0
5669,427,2021-12-24,south,2135.0
5670,488,2021-12-24,east,2440.0
5671,472,2021-12-24,west,2360.0
5672,481,2021-12-25,north,2405.0
5673,423,2021-12-25,south,2115.0
5674,417,2021-12-25,east,2085.0
5675,458,2021-12-25,west,2290.0
5676,449,2021-12-26,north,2245.0
5677,492,2021-12-26,south,2460.0
5678,490,2021-12-26,east,2450.0
5679,462,2021-12-26,west,2310.0
5680,474,2021-12-27,north,2370.0
5681,408,2021-12-27,south,2040.0
5682,483,2021-12-27,east,2415.0
5683,403,2021-12-27,west,2015.0
5684,449,2021-12-28,north,2245.0
5685,424,2021-12-28,south,2120.0
5686,483,2021-12-28,east,2415.0
5687,459,2021-12-28,west,2295.0
5688,489,2021-12-29,north,2445.0
5689,443,2021-12-29,south,2215.0
5690,457,2021-12-29,east,2285.0
5691,479,2021-12-29,west,2395.0
5692,487,2021-12-30,north,2435.0
5693,480,2021-12-30,south,2400.0
5694,452,2021-12-30,east,2260.0
5695,463,2021-12-30,west,2315.0
5696,463,2021-12-31,north,2315.0
5697,435,2021-12-31,south,2175.0
5698,459,2021-12-31,east,2295.0
5699,411,2021-12-31,west,2055.0
5700,426,2022-01-01,north,2130.0
5701,496,2022-01-01,south,2480.0
5702,438,2022-01-01,east,2190.0
5703,434,2022-01-01,west,2170.0
5704,432,2022-01-02,north,2160.0
5705,424,2022-01-02,south,2120.0
5706,422,2022-01-02,east,2110.0
5707,416,2022-01-02,west,2080.0
5708,410,2022-01-03,north,2050.0
5709,430,2022-01-03,south,2150.0
5710,488,2022-01-03,east,2440.0
5711,411,2022-01-03,west,2055.0
5712,481,2022-01-04,north,2405.0
5713,404,2022-01-04,south,2020.0
5714,402,2022-01-04,east,2010.0
5715,401,2022-01-04,west,2005.0
5716,496,2022-01-05,north,2480.0
5717,472,2022-01-05,south,2360.0
5718,405,2022-01-05,east,2025.0
5719,455,2022-01-05,west,2275.0
5720,449,2022-01-06,north,2245.0
5721,412,2022-01-06,south,2060.0
5722,458,2022-01-06,east,2290.0
5723,441,2022-01-06,west,2205.0
5724,413,2022-01-07,north,2065.0
5725,410,2022-01-07,south,2050.0
5726,436,2022-01-07,east,2180.0
5727,427,2022-01-07,west,2135.0
5728,474,2022-01-08,north,2370.0
5729,449,2022-01-08,south,2245.0
5730,414,2022-01-08,east,2070.0
5731,479,2022-01-08,west,2395.0
5732,498,2022-01-09,north,2490.0
5733,421,2022-01-09,south,2105.0
5734,467,2022-01-09,east,2335.0
5735,450,2022-01-09,west,2250.0
5736,448,2022-01-10,north,2240.0
5737,418,2022-01-10,south,2090.0
5738,474,2022-01-10,east,2370.0
5739,463,2022-01-10,west,2315.0
5740,400,2022-01-11,north,2000.0
5741,415,2022-01-11,south,2075.0
5742,461,2022-01-11,east,2305.0
5743,429,2022-01-11,west,2145.0
5744,410,2022-01-12,north,2050.0
5745,452,2022-01-12,south,2260.0
5746,419,2022-01-12,east,2095.0
5747,500,2022-01-12,west,2500.0
5748,452,2022-01-13,north,2260.0
5749,473,2022-01-13,south,2365.0
5750,497,2022-01-13,east,2485.0
5751,436,2022-01-13,west,2180.0
5752,449,2022-01-14,north,2245.0
5753,445,2022-01-14,south,2225.0
5754,416,2022-01-14,east,2080.0
5755,450,2022-01-14,west,2250.0
5756,423,2022-01-15,north,2115.0
5757,429,2022-01-15,south,2145.0
5758,426,2022-01-15,east,2130.0
5759,424,2022-01-15,west,2120.0
5760,463,2022-01-16,north,2315.0
5761,482,2022-01-16,south,2410.0
5762,458,2022-01-16,east,2290.0
5763,430,2022-01-16,west,2150.0
5764,459,2022-01-17,north,2295.0
5765,403,2022-01-17,south,2015.0
5766,414,2022-01-17,east,2070.0
5767,419,2022-01-17,west,2095.0
5768,409,2022-01-18,north,2045.0
5769,425,2022-01-18,south,2125.0
5770,417,2022-01-18,east,2085.0
5771,419,2022-01-18,west,2095.0
5772,459,2022-01-19,north,2295.0
5773,453,2022-01-19,south,2265.0
5774,408,2022-01-19,east,2040.0
5775,440,2022-01-19,west,2200.0
5776,483,2022-01-20,north,2415.0
5777,487,2022-01-20,south,2435.0
5778,432,2022-01-20,east,2160.0
5779,442,2022-01-20,west,2210.0
5780,459,2022-01-21,north,2295.0
5781,481,2022-01-21,south,2405.0
5782,476,2022-01-21,east,2380.0
5783,472,2022-01-21,west,2360.0
5784,416,2022-01-22,north,2080.0
5785,444,2022-01-22,south,2220.0
5786,499,2022-01-22,east,2495.0
5787,500,2022-01-22,west,2500.0
5788,434,2022-01-23,north,2170.0
5789,427,2022-01-23,south,2135.0
5790,441,2022-01-23,east,2205.0
5791,489,2022-01-23,west,2445.0
5792,439,2022-01-24,north,2195.0
5793,475,2022-01-24,south,2375.0
5794,474,2022-01-24,east,2370.0
5795,482,2022-01-24,west,2410.0
5796,494,2022-01-25,north,2470.0
5797,474,2022-01-25,south,2370.0
5798,422,2022-01-25,east,2110.0
5799,496,2022-01-25,west,2480.0
5800,417,2022-01-26,north,2085.0
5801,464,2022-01-26,south,2320.0
5802,415,2022-01-26,east,2075.0
5803,497,2022-01-26,west,2485.0
5804,433,2022-01-27,north,2165.0
5805,480,2022-01-27,south,2400.0
5806,411,2022-01-27,east,2055.0
5807,487,2022-01-27,west,2435.0
5808,476,2022-01-28,north,2380.0
5809,482,2022-01-28,south,2410.0
5810,448,2022-01-28,east,2240.0
5811,490,2022-01-28,west,2450.0
5812,438,2022-01-29,north,2190.0
5813,469,2022-01-29,south,2345.0
5814,458,2022-01-29,east,2290.0
5815,476,2022-01-29,west,2380.0
5816,429,2022-01-30,north,2145.0
